wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
31.743798,0,1,0,0,0,16.666698,2.976300,4.571500,16.909401,1
31.760545,0,1,0,0,0,16.666901,2.768800,5.208900,16.373699,1
31.777204,0,1,0,0,0,16.666800,2.858200,4.663500,16.633900,1
31.793825,0,1,0,0,0,16.666800,3.036500,4.600900,16.855000,1
31.810540,0,1,0,0,0,16.666698,2.660200,4.812000,16.490499,1
31.827132,0,1,0,0,0,16.666698,2.612600,5.302600,16.752600,1
31.843923,0,1,0,0,0,16.666901,2.776600,5.082500,16.513100,1
31.860905,0,1,0,0,0,16.666800,2.898500,4.537700,16.949100,1
31.877227,0,1,0,0,0,16.667002,3.185000,5.077700,17.008699,1
31.893988,0,1,0,0,0,16.666698,3.104800,4.752600,16.203699,1
31.910495,0,1,0,0,0,16.666800,3.079600,5.043000,16.818199,1
31.927176,0,1,0,0,0,16.666901,2.978100,5.711400,16.768999,1
31.943855,0,1,0,0,0,16.666702,4.156800,5.537500,17.595400,1
31.960612,0,1,0,0,0,16.666897,3.081100,5.845700,15.423500,1
31.977248,0,1,0,0,0,16.666702,2.844600,5.704300,16.795700,1
31.994552,0,1,0,0,0,16.666698,3.352700,4.881300,17.013700,1
32.010489,0,1,0,0,0,16.666901,3.989100,4.809800,16.915501,1
32.027311,0,1,0,0,0,16.666800,2.871500,5.384800,15.968200,1
32.044016,0,1,0,0,0,16.666800,2.972600,4.711100,16.799801,1
32.060648,0,1,0,0,0,16.666800,3.139900,5.209200,16.767000,1
32.077326,0,1,0,0,0,16.667002,2.884500,7.305000,16.654301,1
32.094108,0,1,0,0,0,16.666901,3.850800,4.703700,16.798700,1
32.110689,0,1,0,0,0,16.666698,3.123700,5.577100,16.636900,1
32.127207,0,1,0,0,0,16.666800,2.984100,5.131100,16.577600,1
32.143833,0,1,0,0,0,16.666698,2.746900,4.625900,16.421900,1
32.160762,0,1,0,0,0,16.666800,2.573300,5.052300,16.693199,1
32.177194,0,1,0,0,0,16.666901,3.260900,5.960300,16.886801,1
32.193823,0,1,0,0,0,16.666901,2.679300,4.889600,16.519100,1
32.210475,0,1,0,0,0,16.666698,2.896700,5.065000,16.570299,1
32.227248,0,1,0,0,0,16.713303,3.582600,5.279100,17.143801,1
32.243921,0,1,0,0,0,16.666800,2.770700,5.503900,16.245701,1
32.260540,0,1,0,0,0,16.666897,2.646100,5.485400,16.688101,1
32.277190,0,1,0,0,0,16.666901,2.782600,4.797600,16.673800,1
32.294094,0,1,0,0,0,16.761501,3.014100,5.407600,16.591900,1
32.310774,0,1,0,0,0,16.666901,3.392700,5.824500,17.020901,1
32.327297,0,1,0,0,0,16.666901,2.903000,5.683100,16.764900,1
32.344244,0,1,0,0,0,16.666800,2.954900,5.172000,16.250900,1
32.360718,0,1,0,0,0,16.666901,2.895400,5.681300,17.085501,1
32.377697,0,1,0,0,0,16.666800,3.509200,5.573600,16.970699,1
32.394006,0,1,0,0,0,16.666901,3.043100,4.989300,16.455700,1
32.410641,0,1,0,0,0,16.666901,2.787000,5.460800,16.206800,1
32.427346,0,1,0,0,0,16.666901,2.744600,4.728500,16.606300,1
32.444134,0,1,0,0,0,16.666901,3.743400,6.170100,17.641399,1
32.460686,0,1,0,0,0,16.666698,3.223500,5.665300,15.956000,1
32.477298,0,1,0,0,0,16.666800,2.958800,5.751900,16.508900,1
32.494608,0,1,0,0,0,16.666901,2.823100,5.153000,16.820200,1
32.510737,0,1,0,0,0,16.666901,3.446200,5.198000,17.143900,1
32.527369,0,1,0,0,0,16.666901,2.755900,4.674500,16.135099,1
32.543967,0,1,0,0,0,16.666800,2.873300,5.845000,16.611401,1
32.560624,0,1,0,0,0,16.666800,3.278800,5.212500,16.653299,1
32.577352,0,1,0,0,0,16.666901,2.727400,4.940700,16.595900,1
