seed,round,seat,health,gold,damage,wins,placement,settlement_id,pre_hash,post_hash
59,4,7,49,4,7,2,0,10120733601449672245,4459436400954228859,15720912326782903762
59,5,0,44,7,6,2,0,3616225228971510762,12514441816528084823,831310599778723742
59,5,1,55,1,0,4,0,3616225228971510762,12514441816528084823,831310599778723742
59,5,2,42,8,5,1,0,3616225228971510762,12514441816528084823,831310599778723742
59,5,3,51,3,0,3,0,3616225228971510762,12514441816528084823,831310599778723742
59,5,4,54,1,0,4,0,3616225228971510762,12514441816528084823,831310599778723742
59,5,5,50,6,0,3,0,3616225228971510762,12514441816528084823,831310599778723742
59,5,6,42,0,5,1,0,3616225228971510762,12514441816528084823,831310599778723742
59,5,7,45,11,4,2,0,3616225228971510762,12514441816528084823,831310599778723742
59,6,0,40,10,4,2,0,4719769192585930289,10449660682658005579,15109975069900371139
59,6,1,55,2,0,5,0,4719769192585930289,10449660682658005579,15109975069900371139
59,6,2,36,8,6,1,0,4719769192585930289,10449660682658005579,15109975069900371139
59,6,3,44,9,7,3,0,4719769192585930289,10449660682658005579,15109975069900371139
59,6,4,54,3,0,5,0,4719769192585930289,10449660682658005579,15109975069900371139
59,6,5,50,11,0,4,0,4719769192585930289,10449660682658005579,15109975069900371139
59,6,6,42,0,0,2,0,4719769192585930289,10449660682658005579,15109975069900371139
59,6,7,39,11,6,2,0,4719769192585930289,10449660682658005579,15109975069900371139
59,7,0,40,11,0,3,0,13477849763770103655,15433491209556690856,4512628938538950110
59,7,1,55,0,0,6,0,13477849763770103655,15433491209556690856,4512628938538950110
59,7,2,27,8,9,1,0,13477849763770103655,15433491209556690856,4512628938538950110
59,7,3,39,4,5,3,0,13477849763770103655,15433491209556690856,4512628938538950110
59,7,4,54,4,0,6,0,13477849763770103655,15433491209556690856,4512628938538950110
59,7,5,43,11,7,4,0,13477849763770103655,15433491209556690856,4512628938538950110
59,7,6,42,0,0,3,0,13477849763770103655,15433491209556690856,4512628938538950110
59,7,7,30,11,9,2,0,13477849763770103655,15433491209556690856,4512628938538950110
59,8,0,34,10,6,3,0,6762955539682377832,9624079650136969488,2249888968248293499
59,8,1,55,3,0,7,0,6762955539682377832,9624079650136969488,2249888968248293499
59,8,2,19,10,8,1,0,6762955539682377832,9624079650136969488,2249888968248293499
59,8,3,30,9,9,3,0,6762955539682377832,9624079650136969488,2249888968248293499
59,8,4,54,5,0,7,0,6762955539682377832,9624079650136969488,2249888968248293499
59,8,5,43,11,0,5,0,6762955539682377832,9624079650136969488,2249888968248293499
59,8,6,42,3,0,4,0,6762955539682377832,9624079650136969488,2249888968248293499
59,8,7,22,7,8,2,0,6762955539682377832,9624079650136969488,2249888968248293499
59,9,0,26,10,8,3,0,13477024926058894539,9537500259870010842,6948062884520945505
59,9,1,55,3,0,8,0,13477024926058894539,9537500259870010842,6948062884520945505
59,9,2,11,11,8,1,0,13477024926058894539,9537500259870010842,6948062884520945505
59,9,3,22,14,8,3,0,13477024926058894539,9537500259870010842,6948062884520945505
59,9,4,54,11,0,8,0,13477024926058894539,9537500259870010842,6948062884520945505
59,9,5,43,11,0,6,0,13477024926058894539,9537500259870010842,6948062884520945505
59,9,6,37,10,5,4,0,13477024926058894539,9537500259870010842,6948062884520945505
59,9,7,22,11,0,3,0,13477024926058894539,9537500259870010842,6948062884520945505
59,10,0,26,11,0,4,0,2038608524547893592,3304769949353365051,18311322830998427408
59,10,1,55,3,0,9,0,2038608524547893592,3304769949353365051,18311322830998427408
59,10,2,5,11,6,1,0,2038608524547893592,3304769949353365051,18311322830998427408
59,10,3,14,20,8,3,0,2038608524547893592,3304769949353365051,18311322830998427408
59,10,4,54,15,0,9,0,2038608524547893592,3304769949353365051,18311322830998427408
59,10,5,43,11,0,7,0,2038608524547893592,3304769949353365051,18311322830998427408
59,10,6,32,10,5,4,0,2038608524547893592,3304769949353365051,18311322830998427408
59,10,7,16,10,6,3,0,2038608524547893592,3304769949353365051,18311322830998427408
59,11,0,20,15,6,4,0,291080821224767267,15981542221394943301,18066380933189919463
59,11,1,55,3,0,10,0,291080821224767267,15981542221394943301,18066380933189919463
59,11,2,0,10,9,1,8,291080821224767267,15981542221394943301,18066380933189919463
59,11,3,14,24,0,4,0,291080821224767267,15981542221394943301,18066380933189919463
59,11,4,46,22,8,9,0,291080821224767267,15981542221394943301,18066380933189919463
59,11,5,43,12,0,8,0,291080821224767267,15981542221394943301,18066380933189919463
59,11,6,24,10,8,4,0,291080821224767267,15981542221394943301,18066380933189919463
59,11,7,16,11,0,4,0,291080821224767267,15981542221394943301,18066380933189919463
59,12,0,11,21,9,4,0,7931773194558452508,14988980552282157921,5371471034958757776
59,12,1,55,8,0,11,0,7931773194558452508,14988980552282157921,5371471034958757776
59,12,2,0,10,0,1,8,7931773194558452508,14988980552282157921,5371471034958757776
59,12,3,6,25,8,4,0,7931773194558452508,14988980552282157921,5371471034958757776
59,12,4,41,31,5,9,0,7931773194558452508,14988980552282157921,5371471034958757776
59,12,5,37,16,6,8,0,7931773194558452508,14988980552282157921,5371471034958757776
59,12,6,24,10,0,5,0,7931773194558452508,14988980552282157921,5371471034958757776
59,12,7,16,11,0,5,0,7931773194558452508,14988980552282157921,5371471034958757776
59,13,0,1,20,10,4,0,13566731111258911605,4097458689646555900,10079492180281595533
59,13,1,55,14,0,12,0,13566731111258911605,4097458689646555900,10079492180281595533
59,13,2,0,10,0,1,8,13566731111258911605,4097458689646555900,10079492180281595533
59,13,3,0,30,10,4,7,13566731111258911605,4097458689646555900,10079492180281595533
59,13,4,32,37,9,9,0,13566731111258911605,4097458689646555900,10079492180281595533
59,13,5,37,20,0,9,0,13566731111258911605,4097458689646555900,10079492180281595533
59,13,6,24,13,0,6,0,13566731111258911605,4097458689646555900,10079492180281595533
59,13,7,5,16,11,5,0,13566731111258911605,4097458689646555900,10079492180281595533
59,14,0,0,27,10,4,6,14438123640516013942,7942697988592781267,10527708257161696624
59,14,1,55,21,0,13,0,14438123640516013942,7942697988592781267,10527708257161696624
59,14,2,0,10,0,1,8,14438123640516013942,7942697988592781267,10527708257161696624
59,14,3,0,30,0,4,7,14438123640516013942,7942697988592781267,10527708257161696624
59,14,4,32,45,0,10,0,14438123640516013942,7942697988592781267,10527708257161696624
59,14,5,37,22,0,10,0,14438123640516013942,7942697988592781267,10527708257161696624
59,14,6,16,20,8,6,0,14438123640516013942,7942697988592781267,10527708257161696624
59,14,7,0,22,11,5,5,14438123640516013942,7942697988592781267,10527708257161696624
59,15,0,0,27,0,4,6,17993093053756489802,4187876893598648023,2617717455101927294
59,15,1,55,29,0,14,0,17993093053756489802,4187876893598648023,2617717455101927294
59,15,2,0,10,0,1,8,17993093053756489802,4187876893598648023,2617717455101927294
59,15,3,0,30,0,4,7,17993093053756489802,4187876893598648023,2617717455101927294
59,15,4,23,51,9,10,0,17993093053756489802,4187876893598648023,2617717455101927294
59,15,5,29,31,8,10,0,17993093053756489802,4187876893598648023,2617717455101927294
59,15,6,16,27,0,7,0,17993093053756489802,4187876893598648023,2617717455101927294
59,15,7,0,22,0,5,5,17993093053756489802,4187876893598648023,2617717455101927294
59,16,0,0,27,0,4,6,13432527470776545160,12490695481670609026,1924676543946264492
59,16,1,55,37,0,15,0,13432527470776545160,12490695481670609026,1924676543946264492
59,16,2,0,10,0,1,8,13432527470776545160,12490695481670609026,1924676543946264492
59,16,3,0,30,0,4,7,13432527470776545160,12490695481670609026,1924676543946264492
59,16,4,15,56,8,10,0,13432527470776545160,12490695481670609026,1924676543946264492
59,16,5,20,39,9,10,0,13432527470776545160,12490695481670609026,1924676543946264492
59,16,6,16,35,0,8,0,13432527470776545160,12490695481670609026,1924676543946264492
59,16,7,0,22,0,5,5,13432527470776545160,12490695481670609026,1924676543946264492
59,17,0,0,27,0,4,6,13679457532755275413,15201414416272819083,15753277180443182907
59,17,1,48,46,7,15,0,13679457532755275413,15201414416272819083,15753277180443182907
59,17,2,0,10,0,1,8,13679457532755275413,15201414416272819083,15753277180443182907
59,17,3,0,30,0,4,7,13679457532755275413,15201414416272819083,15753277180443182907
59,17,4,5,60,10,10,0,13679457532755275413,15201414416272819083,15753277180443182907
59,17,5,20,41,0,11,0,13679457532755275413,15201414416272819083,15753277180443182907
59,17,6,16,44,0,9,0,13679457532755275413,15201414416272819083,15753277180443182907
59,17,7,0,22,0,5,5,13679457532755275413,15201414416272819083,15753277180443182907
59,18,0,0,27,0,4,6,1265094156158224713,15916895595743134629,6775830730744958363
59,18,1,48,54,0,16,0,1265094156158224713,15916895595743134629,6775830730744958363
59,18,2,0,10,0,1,8,1265094156158224713,15916895595743134629,6775830730744958363
59,18,3,0,30,0,4,7,1265094156158224713,15916895595743134629,6775830730744958363
59,18,4,0,68,10,10,4,1265094156158224713,15916895595743134629,6775830730744958363
59,18,5,12,50,8,11,0,1265094156158224713,15916895595743134629,6775830730744958363
59,18,6,16,53,0,10,0,1265094156158224713,15916895595743134629,6775830730744958363
59,18,7,0,22,0,5,5,1265094156158224713,15916895595743134629,6775830730744958363
59,19,0,0,27,0,4,6,3935774486848180498,13417792527006291299,15022690227351496914
59,19,1,48,63,0,17,0,3935774486848180498,13417792527006291299,15022690227351496914
59,19,2,0,10,0,1,8,3935774486848180498,13417792527006291299,15022690227351496914
59,19,3,0,30,0,4,7,3935774486848180498,13417792527006291299,15022690227351496914
59,19,4,0,68,0,10,4,3935774486848180498,13417792527006291299,15022690227351496914
59,19,5,4,58,8,11,0,3935774486848180498,13417792527006291299,15022690227351496914
59,19,6,16,62,0,11,0,3935774486848180498,13417792527006291299,15022690227351496914
59,19,7,0,22,0,5,5,3935774486848180498,13417792527006291299,15022690227351496914
59,20,0,0,27,0,4,6,8913683988413733765,8003599733522376220,17443657748971221865
59,20,1,48,72,0,18,0,8913683988413733765,8003599733522376220,17443657748971221865
59,20,2,0,10,0,1,8,8913683988413733765,8003599733522376220,17443657748971221865
59,20,3,0,30,0,4,7,8913683988413733765,8003599733522376220,17443657748971221865
59,20,4,0,68,0,10,4,8913683988413733765,8003599733522376220,17443657748971221865
59,20,5,0,66,8,11,3,8913683988413733765,8003599733522376220,17443657748971221865
59,20,6,8,71,8,11,0,8913683988413733765,8003599733522376220,17443657748971221865
59,20,7,0,22,0,5,5,8913683988413733765,8003599733522376220,17443657748971221865
59,21,0,0,27,0,4,6,13469799137962766343,1294953444495926737,6266721749960454678
59,21,1,41,81,7,18,0,13469799137962766343,1294953444495926737,6266721749960454678
59,21,2,0,10,0,1,8,13469799137962766343,1294953444495926737,6266721749960454678
59,21,3,0,30,0,4,7,13469799137962766343,1294953444495926737,6266721749960454678
59,21,4,0,68,0,10,4,13469799137962766343,1294953444495926737,6266721749960454678
59,21,5,0,66,0,11,3,13469799137962766343,1294953444495926737,6266721749960454678
59,21,6,8,79,0,12,0,13469799137962766343,1294953444495926737,6266721749960454678
59,21,7,0,22,0,5,5,13469799137962766343,1294953444495926737,6266721749960454678
59,22,0,0,27,0,4,6,17864077645780634326,18397037691692805610,680000267952852766
59,22,1,41,89,0,19,1,17864077645780634326,18397037691692805610,680000267952852766
59,22,2,0,10,0,1,8,17864077645780634326,18397037691692805610,680000267952852766
59,22,3,0,30,0,4,7,17864077645780634326,18397037691692805610,680000267952852766
59,22,4,0,68,0,10,4,17864077645780634326,18397037691692805610,680000267952852766
59,22,5,0,66,0,11,3,17864077645780634326,18397037691692805610,680000267952852766
59,22,6,0,88,8,12,2,17864077645780634326,18397037691692805610,680000267952852766
59,22,7,0,22,0,5,5,17864077645780634326,18397037691692805610,680000267952852766
60,1,0,55,1,5,0,0,4719769192585930289,7287085894920150824,16797961808055851917
60,1,1,60,1,0,1,0,4719769192585930289,7287085894920150824,16797961808055851917
60,1,2,55,0,5,0,0,4719769192585930289,7287085894920150824,16797961808055851917
60,1,3,60,1,0,1,0,4719769192585930289,7287085894920150824,16797961808055851917
60,1,4,56,3,4,0,0,4719769192585930289,7287085894920150824,16797961808055851917
60,1,5,57,0,3,0,0,4719769192585930289,7287085894920150824,16797961808055851917
60,1,6,60,0,0,1,0,4719769192585930289,7287085894920150824,16797961808055851917
60,1,7,60,0,0,1,0,4719769192585930289,7287085894920150824,16797961808055851917
60,2,0,55,1,0,1,0,3616225228971510762,11147676432925689550,17629107584097276245
60,2,1,56,2,4,1,0,3616225228971510762,11147676432925689550,17629107584097276245
60,2,2,50,2,5,0,0,3616225228971510762,11147676432925689550,17629107584097276245
60,2,3,55,2,5,1,0,3616225228971510762,11147676432925689550,17629107584097276245
60,2,4,56,0,0,1,0,3616225228971510762,11147676432925689550,17629107584097276245
60,2,5,57,2,0,1,0,3616225228971510762,11147676432925689550,17629107584097276245
60,2,6,60,2,0,2,0,3616225228971510762,11147676432925689550,17629107584097276245
60,2,7,55,3,5,1,0,3616225228971510762,11147676432925689550,17629107584097276245
60,3,0,50,0,5,1,0,10120733601449672245,18331097361884290973,15452704754080874303
60,3,1,56,0,0,2,0,10120733601449672245,18331097361884290973,15452704754080874303
60,3,2,46,1,4,0,0,10120733601449672245,18331097361884290973,15452704754080874303
60,3,3,55,0,0,2,0,10120733601449672245,18331097361884290973,15452704754080874303
60,3,4,50,0,6,1,0,10120733601449672245,18331097361884290973,15452704754080874303
60,3,5,52,2,5,1,0,10120733601449672245,18331097361884290973,15452704754080874303
60,3,6,60,0,0,3,0,10120733601449672245,18331097361884290973,15452704754080874303
60,3,7,55,3,0,2,0,10120733601449672245,18331097361884290973,15452704754080874303
60,4,0,45,3,5,1,0,11319972279577420103,11177538949636618328,1584253323199124019
60,4,1,56,2,0,3,0,11319972279577420103,11177538949636618328,1584253323199124019
60,4,2,46,2,0,1,0,11319972279577420103,11177538949636618328,1584253323199124019
60,4,3,49,1,6,2,0,11319972279577420103,11177538949636618328,1584253323199124019
60,4,4,50,1,0,2,0,11319972279577420103,11177538949636618328,1584253323199124019
60,4,5,48,6,4,1,0,11319972279577420103,11177538949636618328,1584253323199124019
60,4,6,60,4,0,4,0,11319972279577420103,11177538949636618328,1584253323199124019
60,4,7,52,5,3,2,0,11319972279577420103,11177538949636618328,1584253323199124019
60,5,0,40,8,5,1,0,3892645080117226033,14311374552951173946,9480955992840656147
60,5,1,56,0,0,4,0,3892645080117226033,14311374552951173946,9480955992840656147
60,5,2,46,3,0,2,0,3892645080117226033,14311374552951173946,9480955992840656147
60,5,3,42,2,7,2,0,3892645080117226033,14311374552951173946,9480955992840656147
60,5,4,45,2,5,2,0,3892645080117226033,14311374552951173946,9480955992840656147
60,5,5,41,11,7,1,0,3892645080117226033,14311374552951173946,9480955992840656147
60,5,6,60,4,0,5,0,3892645080117226033,14311374552951173946,9480955992840656147
60,5,7,52,5,0,3,0,3892645080117226033,14311374552951173946,9480955992840656147
60,6,0,40,7,0,2,0,9056593541966880722,11195503346007854806,16882925104021598057
60,6,1,56,1,0,5,0,9056593541966880722,11195503346007854806,16882925104021598057
60,6,2,40,3,6,2,0,9056593541966880722,11195503346007854806,16882925104021598057
60,6,3,42,4,0,3,0,9056593541966880722,11195503346007854806,16882925104021598057
60,6,4,42,0,3,2,0,9056593541966880722,11195503346007854806,16882925104021598057
60,6,5,36,10,5,1,0,9056593541966880722,11195503346007854806,16882925104021598057
60,6,6,56,10,4,5,0,9056593541966880722,11195503346007854806,16882925104021598057
60,6,7,52,10,0,4,0,9056593541966880722,11195503346007854806,16882925104021598057
60,7,0,40,9,0,3,0,10849667979899222076,744687970857832871,8314564255765140717
60,7,1,56,1,0,6,0,10849667979899222076,744687970857832871,8314564255765140717
60,7,2,40,3,0,3,0,10849667979899222076,744687970857832871,8314564255765140717
60,7,3,36,1,6,3,0,10849667979899222076,744687970857832871,8314564255765140717
60,7,4,33,0,9,2,0,10849667979899222076,744687970857832871,8314564255765140717
60,7,5,28,10,8,1,0,10849667979899222076,744687970857832871,8314564255765140717
60,7,6,48,10,8,5,0,10849667979899222076,744687970857832871,8314564255765140717
60,7,7,52,10,0,5,0,10849667979899222076,744687970857832871,8314564255765140717
60,8,0,32,11,8,3,0,17993093053756489802,11099589763981663425,13398385861402046424
60,8,1,56,3,0,7,0,17993093053756489802,11099589763981663425,13398385861402046424
60,8,2,31,10,9,3,0,17993093053756489802,11099589763981663425,13398385861402046424
60,8,3,28,6,8,3,0,17993093053756489802,11099589763981663425,13398385861402046424
60,8,4,33,0,0,3,0,17993093053756489802,11099589763981663425,13398385861402046424
60,8,5,20,11,8,1,0,17993093053756489802,11099589763981663425,13398385861402046424
60,8,6,48,10,0,6,0,17993093053756489802,11099589763981663425,13398385861402046424
60,8,7,52,10,0,6,0,17993093053756489802,11099589763981663425,13398385861402046424
60,9,0,23,8,9,3,0,14438123640516013942,2792750940778390266,13315604998618332664
